"Doesn ’ t make much sense to be booked into your flash south Bali hotel / resort first night if your flight arrives post 20 . 00 – you have paid for the great view , rim pool , gym , restaurant yada but all you will see on late arrival ( add at least an hour for the airport and the trip from , although the latter can be much more in South Bali ' s horrendous pre - midnight traffic ) is the inside of your hotel room for a short while ( hopefully ) – before the zzzzs kick in . Way better to head for a near - airport lower midrange place with quiet comfy rooms . Which BAKUNG does well . Similarly if your flash resort is anywhere north of halfway to UBUD or south - west of BALANGAN , you don ’ t want to spend more than an hour ANYTIME OF DAY squashed up in a cab or resort shuttle after a long tiring flight .",685101496
"In about 20 trips to Bali this is the worst hotel I have stayed at . Thought I would try it for 2 nights as the pictures through Agoda ( & other booking sites ) looked good . I have stayed at a lot more expensive and a couple cheaper . In my second room after complaining about the 1st and am now looking forward to tomorrow morning to book out and go elsewhere . The rooms are dirty , the not plugged in fridge was filthy with mould and other substances in it . The sheets and towels - which none have been left from making the room up this morning - are threadbare and a dirty colour . Have just watched 2 older women cart their bags up 3 flights of stairs . Staff are not rude but of no help . The rooms I have seen are old and depressing with no safe to lock things in . Breakfast is just passable",295558103
"I ' m writing this review at the same time as we are staying here . This is a place that is clearly on the way up . We noted all the bad older reviews before we got here and the better recent ones , and that pretty much tells the story . It seems there must ' ve been LOTS of improvements over the past few months . Yep , there ' s still a bit to go , but for the price , this place is a gem . Nice pool w / swim up bar , clean rooms with king size beds ( and air con ) and lovely gardens , it ' s a perfect place to radiate from for your Bali stay . The cons : Water pressure a little light on the top ( third ) floor . Still some broken tiles in the pool ( though they ' re not really dangerous ) . Breakfast choices maybe a bit lean for some . The odd mangy cat floating thru the grounds . The pros : THE PRICE ! We booked",227816563
"I have stayed here each time I arrive in Bali and find Bakung ' s Beach Hotel to be comfortable and affordable accommodation close to the airport . This is really convenient when arriving later at night as it saves a long trip in to the Kuta / Legian area at a time when the traffic is not flowing quickly . There are also two shopping malls close by . The new Lippomall is right next door and the Discovery Mall a 15 minute walk away . Bakung ' s Beach Hotel is not on the beach but quite close and access to the waterfront is possible through the Pantai Inn restaurant grounds . The rooms have a small fridge , cable TV , bedside tables and good bedside lighting . The cupboard space has varied in the different rooms I have stayed in . Each room has a terrace area with a table and two chairs . The",209982822
"Checked in to this hotel last night and we had paid for 2 nights . The room was filthy and smelt of moth balls . I didn ' t want to use the bathroom or lay my head on the pillows . It was so terrible that we decided to move hotels . The hotel advertises its rack rates at AUD $ 60 , but you can find it advertised for cheaper on other sites . I ' ve travelled in Vietnam and stayed in budget accommodation , paying around US $ 20 per night . ; I wouldn ' t pay USD $ 20 for this place , or anymore than AUD $ 15 ! I don ' t think it provides good value for money . It would be an okay place to sleep if you can overlook its tiredness and general grottiness . Given the competition for western business , this place needs to lift its game .",107068313
It ' s a hidden gem tucked away the reception is a decent climb up many stairs you are greeted with a refreshing smile and very cold drink . The rooms are very neat and clean this hotel recently had an upgrade and the bathrooms are very big and clean the restaurant is basic but the food is amazing the best is the MI goreng the pool is very large and has a swim up bar . the beach is about a 5 minute walk and the main street is at the end of the lane all the stall sellers on the street are lovely for a cheap hotel I can ' t knock it I have been to this hotel about 6 times and I ' m drawn back by the relaxing feeling I get from it,467159630
"Excellent location right next to the new lippo mall . We had a room the backed into the mall and the motorbikes starting at 6am going into the car park and all the talking behind us was painful . Room was not cleaned to my liking . Breakfast was poor at best . Stayed with friends who woke up covered in bed bug bites . Kids used the pool and within seconds were screaming about the water in their eyes . Told them just not to put their heads under the water , but then when they got out the were covered in chemical burns ( all the kids 6 in total so not just a one off child with sensitive skin ! ) the pool bar was not open , and restaurant staff would not even walk the two steps down yo the pool to serve us drinks . Checked out and told staff all our issues , and no apology just said no refund .",304503322
"I have used this property in the past for a stop over being close to the Airport & Kuta attractions which makes life easy . Booking online has been easy & so affordable that there is money in the pocket to get out & see Bali . People that put up bad comments about this place must have expected four star resort at a Budget price ? I just brought my family here on my last visit , we had two connecting rooms & went out and did tours during the day & home to sit around the pool . Kids loved it . New Lippo mall next door . Resturant Pantai down on the beach & it ' s 6 , 000 rup ' s ( 50c ) to catch a blue cab to Kuta square . We also stayed in a luxury resort as part of our Bali holiday but we will be back to Bakung Beach again in the future .",217696913
"For a surfer this is a great location just 100meters to the boats out to the kuta reefs . I have been to this hotel on numerous occasions and the staff have not changed and are as friendly as always rooms have been painted , bathrooms updated and satelite TV installed also buffett breakfast that will keep you going if you are on a budget and happy with a simple menu . Bakung Beach hotel is not the Hilton but the $ 1500 i saved went a long way to my wifes Shopping and my Bintang expenditure . Pool and area around pool have been refurbished with new lounges . If you want to stay and lie around the pool all day and stay in your room hrs on end then go to a five star resort , but if you need a base to shower and catch some sleep in between your touring and shopping that is clean and",207804376
"I ' ve stayed here a number of times now and every time it ' s a great experience . It is evident with the influence of my long time friend Robert Rajendra , the GM of the Bakungs group of hotels , this humble hotel is reaching for the stars . My first experience was with fairly dingy rooms and a breakfast menu that was laughable , albeit sufficient . The hotel has undergone significant building renovations and very recently , an upgrade to the guest facilities that incorporated a complete make over of the pool area . The introduction of a coffee corner , swim up bar revamp and overhaul of the breakfast menu makes the Bakungs outrageous value for money . Close to the airport with transport arrangements it ' s a ripper . Yes , there ' s still the quaint engineering skills which bring a smile ,",207070237
"It all depends what you are looking for ! We have been coming to this hotel now for a number of years and although old and in need of a good upgrade it is happening . We are currently staying here and the manager showed us one of the rooms that are almost finished being upgraded and what with the new tiling floor to ceiling in the bathroom . With new washbasins and toilet pedestals lovely floor tiles throughout , the finished product will be lovely . We are . pensioners and can not afford to stay in the other upmarket hotels and would recommend this hotel to anyone who are not over fussy . I can not speak more highly of the friendliness of the manager and his staff ( and no I am not on the payroll ) . Pool is lovely and the gardens pretty except for the moment while the upgrade is in",142685672
"this was the first time staying at Bakungs and have to say that i was suprised . after reading the reviews was expecting the worse , yes its old and a little mouldy but the air con worked well and the sheets were clean . the staff are friendly and the highlight had to be the breakfast each day . considering how little it cost to stay i have paid more and stayed in worse . for those who see the room as some where to sleep and save their money for shopping i would recommend Bakung Beach catherine",130559223
"I stayed here for a week with a friend on my uni holidays . Since we were on a budget , I was quite sceptical about a low star hotel . The hotel is absolutely beautiful , with amazing gardens , beautiful Balinese architecture and a great pool . The rooms are very basic , but totally fine . Comfy enough beds , good air con , good shower ( although the bathroom was very small ) and a TV . The only problem was that the walls are quite thin , and the floor is made of tiles and often we heard out neighbours ( moving furniture ? ) in the middle of the night and yelling / partying etc but I guess that was just bad luck . Staff are also very friendly and helpful .",116001939
"havent heard the best things about bakung but I really enjoyed my stay . . staff were fantastic so happy friendly and helpful , the rooms were cleaned everyday , room was basic with a bed small tv mirror and bathroom the balcony was nice to sit on and look at the beautiful garden . . . the pool was really nice a decent size with a kiddie area but the tiles are abit slippery and some corners are a lil sharp . . . breakfast was pritty basic but decent to get u through till lunch u cant expect to much from 20 bucks a night i really enjoyed my stay the staff definetly added to the experience",92852386
This hotel is a bit run down but it is cheap and ideally situated . It is only a short drive from the airport which is what you want when youa rrive jet lagged ! It is 10 minutes walk to the beginning of the main Kuta area and five minutes walk from the beautiful Tuban beach . The thing to do is by some bleach and clean the bathroom to your own standards . Don ; t get me wrong - it is not filthy ! but you will feel better if you do this . Make sure the grating is fixed over the drain in the bathroom otherwise you will get rats coming up through the hole . Bali has many rats and Bakung ' s Beach has its fair share . Free entertainmentt is watching them running along the rafters . The cats seem to ignore them ! ! The hotel has a good sized pool . We didn ' t try the food but for excellent,74857121
"Booked two rooms for our family and were very pleased with our stay . The rooms were very basic but served their purpose as we did not spend much time in them at all . We had to ask for pool and bath towels as sometimes they were not left in our room . The pool area was lovely although they need new and more sun lounges . The breakfast was very basic and gave you a choice of egg styles i . e scrambled etc . bacon or ham , toast or honey pancake . Or Asian breakfast ( which we never had ) . The honey pancake was very good . We ate a few times at the restaurant for snacks and dinner and the food was very good . In particular their pizza wasdelicious especially the ' alla romanna ' . The trip from the airport was only about 10 mins and we were within walking distance to Centro and",29162261
"This is a horrible place to stay ! I booked here to be with friends who had booked a stay . I should have left after the first night . Room changes because of the poor condition then air conditioning breaking down . Dirty bathroom and poorly operating hot water ( too hot then too cold ) . The breakfast is rubbish . Pool was over chlorinated , and not enough deck chairs . If you want a hotel with a nice pool , this is not it . On the positive it is beside a nice mall . However , if you happen to have a room backing onto it the car park is noisy at night like a construction site . Poorly lit rooms and very basic . At night I could here rats or squirrels in the ceiling . I ' ll give credit where credit is due , see my other reviews , but a stay here will put a dark cloud over your",493882930
"Prior booking I read numerous negative reviews of this place . I knew what I was getting myself into but decided to go ahead due the close proximity to Lippo Mall , Kuta Beach and to the Bali night life . I have to agree that a lot of what other ppl mention in the past reviews were true but it was not all that bad . Since I am out the entire day and only come back late at night to sleep I am pretty pleased with the place . Yes , on my first night the air condition leaked and the bathroom was clogged but it was quickly resolved by friendly staff members . Breakfast was decent and nothing to complaint about . I would recommend this place to those who just want a decent place to come back to to sleep after a long day out and about traveling and shopping around Bali . If you are looking for",492638943
I love everything about this hotel . Just 5 minutes walk to the beach . Easy to find the food around . Near to Ngurah rai airport . Next to lippo mall kuta . My room was big and already renovated . I ' ll be back for sure .,457745719
"Both my wife and I had a fabulous time for 2 . 5 weeks in room 709 - so the top floor with a fabulous westerly view ( over and through the coconut trees ) of the sunsets . The room was clean , comfortable and tidy with a small fridge , good sized balcony and a decent sized TV with all cable channels available and the aircon worked perfectly . Shower water pressure at times was low . The staff ( Marni etc on the front desk to Wayan , Wayan Sari , Ayu and Argung looking after us at breakfast - to name just a few ) were lovely and so very happy and always so welcoming . Thoroughly enjoyed the breakfasts and the pool . The hotel location was also excellent for us being so close to Lippo Mall for shopping , a lazy 15 minute walk to Discovery Mall and Kuta , 5 minutes to the beach for a sunset walk",324315173
It is a fine hotel central in the Kuta South area nothing fancy but clean and tidy . This is a good hotel if you are on a budget or just want to do it cheap . The staff are great people pleasant and will have a bit of a laugh with you . The food is good and the hotel is central to lots of shops and restaurants . There is a bar and a swim up bar as well gardens and rooms well maintained .,323343135
"Stayed for a week . Rooms were clean , grounds were neat and tidy , staff very friendly and could have a joke with you and food was good at a good price . Was a good location and not too noisy . Will definitely go back and take kids next year , definitely worth the money you pay .",298999201
"If you ’ re on a budget this is excellent value for money in a great location . If you ’ re after 5 star luxury with a lap pool go somewhere else . Rooms – spacious with old balinese furniture . Bed was hard but comfy , extra pillows available on request . Air conditioner worked well . No bed bugs reported . Bathroom – as with all older resorts can be a bit smelly from the drain , buy a can of air freshener . Towels are old but clean . Will change , if not happy . Pool – quite deep in the main section , not over chlorinated . Can go green with rain , normally fixed asap . Pool bar currently closed due to water damage . Bar drink prices very reasonable . Breakfast – rotating 3 main dishes , toast , juice , eggs plus bacon on request . Can be boring if staying for a lengthy holiday . Staff – fantastic ,",250458639
"We first came here 12 years ago and keep coming back . Rooms are comfortable with aircon and a balcony . Excellent pool and friendly staff . Cooked eggs , selection of 3 hot dishes , fruit , fruit juice , toast and coffee for breakfast , all for Rp50 , 000 if it isn ' t already included with your room rate . Only a few minutes walk to the quiet Tuban Beach away from the madness of Kuta and the same distance to the beachside Pantai Restaurant . Great food at a great price . . . we just kept going back ! For a far more up - market or special occasion meal or drinks , there is Ma Joly right next door to Pantai . From Bakung you can walk to the Discovery Centre or Kuta along the beach walkway instead of the busy street . Plus there is the large Lippo Mall right next door .",247485586
"I booked for 2 nights as a layover at the end of my holiday . Arrived at lunchtime with my two children ( 6 & 8 ) and was shown to a double room despite me asking for enough beds for three people . After much negotiation I ended up with two single beds . They wanted me to pay for an extra single despite booking for 1 adult and 2 children . Room at first glance was acceptable . Then it just went downhill . - doors are not sealed and have big gaps under and around so mozzies just fly in and out as they please . - floor was filthy , sandy and grouting is gross . - wardrobes are circa 1950 , smell terrible and don ' t close . - lighting is appalling . They flicker crazily and yet at night the room isn ' t dark at all due to the windows over both doors and lights on outside . - bathroom",237192799
"This is a cheap hotel in good location with reasonable rooms but we found ours on the 3rd floor to be a bit noisy as it backed onto the car park and air con units from the new Lippo Mall next door . The rooms are well fitted out and are reasonably clean , do get the normal Bali smell coming up the shower drain , fixed by putting rubber door mat over it . The pool is only small and there is not enough sun beds and shade for the amount of people who wish to use it , it also has no pool towels so use ones from room so have to ask for extra towels . The breakfast is limited and caters more for locals , rice and noodle dishes along with toast etc and fruit . You can ask for eggs any style and bacon but no variety . Generally the staff were great and helpfull but found reception hard to",214747320
"Well what can i say the hotel is amazing for the price . . $ 23 a night including breakfast . . . It doesnt get much better than that . If this hotel was closer to the main Kuta drag you would pay at least $ 60 per night . Location is great if you are wanting to surf Kuta reef . 5 mins on the scooter and your in the heart of Kuta . Some great little shops , massage nails etc outside the hotel . Pool is fantastic , Rooms clean and modern , Free wifi , Sattelite tv . . Awesome . Breakfast is ok you have to ask for them to cook you eggs otherwise its just the buffet .",207448181
Nice clean and cheap hotel to stay in . The Room was a big room with a balcony to sit and watch the world go by . Comfortable and with hot showers . Reception area was a bit of a nightmare as it is at the top of some stairs .,201968109
"After looking through the reviews I must say I completely disagree with KYLIES negative review . If she wanted 5 star service she should ' ve paid for it . Well located off Jl Kartika Plaza 5 minutes from Nurah Rai International airport . This budget hotel has improved immensely since the arrival of the new GM with experience from a close by 5 star resort . Don ' t let the price put you off , the staff are always smiling , friendly and willing to help . The rooms have recently been renovated . If you don ' t like your room on arrival ask to be relocated . I feel this establishment is rated very fairly and I ' ll be surprised if by stays end you haven ' t enjoyed yourself .",186211023
"We stumbled across this hotel on agoda and got a very cheap deal . The rooms are large , clean and spacious and have comfy beds ! Hotel is very central and very close to the airport . Downside is the restaurant is not great and there are not enough sun loungers by the pool . The service is fantastic from when you arrive , staff are warm , welcoming and helpful .",184207132
"We were greeted by a friendly security guard and were checked in quickly with a welcome drink . The porter and security helped us carry our bags to the room which was nice . We stayed in a deluxe double room and it was OK . It was clean enough with a bed , wardrobe , tv , shower , air con and balcony with a view of the pool . The room was cleaned daily and we were given bottled water each day . There is also free wifi which was good . The bad thing about the room was that we had a connecting door to another room and we could hear everything they said and the tv which was annoying at 7am when we wanted to sleep . We paid for breakfast and there was toast , fruit , rice , noodles , juice and hot drinks . You can request an omelette or other eggs if you wish . We ate in the same restaurant at lunch",176944786
"Bali obviously has some very impressive resorts on offer . Although this isn ' t one of the typical 5 star places , it is definitely more than enough . It is fortunately located at the quieter end of Kuta , but a short walk if you want to go into central Kuta . Staff very friendly , rooms basic , but have everything you need - comfortable bed , air con , TV with multiple channels , and wifi . The pool area is nice , and great after a morning surfing . They could provide a few more sun loungers though . Overall a great budget - luxury place to stay - really great value for money . This place suits couples on a budget that have done the whole hostel thing a few years back , but still like backpacking . Close to a really great surf spot ( accessible by boat . )",171419976
we stayed there as a party of 3 . booked efficiently through asia rooms . VERY REASONABLE PRICE - APPROX 35 USD PER SUPERIOR ROOM - very attentive and kind staff . grand entrance with a 4 star pool . rooms were comfortable but yes a bit dated but we liked the outside space overlooking their gardens . un pretentious atmosphere . mixture of young and old just enjoying the atmosphere and location - 5 minutes either way to kuta beach or down town . 2 star prices for 4 star comfort ! ! ! ! !,150752275
"I came with my family to Bali and decided at the last minute to stay in Kuta on our last night . it was the last day of the year , and all the nice hotels we inquired were fully booked . We surfed through internet and found only this hotel in the Kuta area that still have available rooms . we were quoted Rp600 , 000 / room / night . When we went to check - in an hour later , we were told the rate was Rp700 , 000 . After we insisted that it wasn ' t the rate we were initially given , the unfriendly lady behind the counter finally gave in . When asked if we could get adjacent rooms , she said ok . But when we got our keys , we were given rooms at different floors , and she had no courtesy to even explain or apologize for not being able to give us what we requested . She required cash for deposit so i gave",148688286
"Ok now this place was old but it was cheap and it matched its dollar value , the rooms were clean and the bathroom as clean as they could get it , but the bathrooms are in seriouse need of an up grade , but back to $ value again it ' s ok . The towels were clean but grey . One thing that was weird was all the light switches were filthy , they took the trouble to clean everything else but these looked like they hadn ' t been cleaned for 20 years , I just sprayed them with glen 20 . The pool and the grounds were lovely and staff polite but not over friendly like Balanese normaly are . I ' d still recommend this if your on a budget , you don ' t spend much time in your room . PS no coffee or tea facilities in the rooms or water .",130403625
"Stayed here with 2 of my siblings , booked 8 nights for £ 169 which was an absolute bargain ! It is spacious , big pool , large rooms and so close to everything such as shopping malls , markets , beach etc . Overall had a good stay but it is a little tired . Some missing tiles in the pool , not enough sunbeds for such a large hotel & room not really as described . We expected to have a deluxe superior room with 3 single beds in as that is how it is described on booking . com but we just had 1 double bed with 2 mattresses stacked on top of each other for the 3rd bed . Not really good enough & we probably wouldn ' t have booked had we have known this .",596478186
"You get for you pay for at Bakungs . You get AC and the balcony often comes with garden view . The rooms are just clean enough , some are better than others though and very simple . The drain in the bathroom doesn ` t work well and the water can be boiling hot . But it ` s walking distance to the surf , it ` s quiet and yet close to the main road , Lippo mall and restaurants . There is a nice pool and a beautiful garden .",581303283
"What can I say . Overall the hotel is bad . At night their are no lights to help you to see where you are going . You have to climb up so many stairs to get to the main reception . The service is shocking , not very heplful . Not for the handicap person or the elderly people . The pathway is dangerous and not level at all . slippery when raining or wet . You can either choose to use the steps or the steep path to go down to the rooms . You choose . There are no lifts only more stairs to get to the first floor . The rooms are very basic . The bedding was hard . The bathroom was as basic as it comes and dirty . No kettle and the air was loud and it was very hard to fall asleep . Next morning we went for breakfast with my sister and her husband . It was an average breakfast . Would not recommend",549405211
Quality of premises is bad . Staffs are friendly but not knowledgeable . Definitely not handicap friendly . Bedding was hard . Towels were clean . Breakfast isn ’ t recommended at all . There ’ s a good and cheap massage place right across the road though .,544278109
"We ' ve booked a room for 3 persons . When we came in there were only 2 beds and one matras on the ground . The pictures on the website did show uw a room with 3 normal beds . When we ' ve asked for a normal bed it was really difficult to get it . The staff were really unfriendly at the reception , haven ' t seen a smile at all . Eventually we ' ve got the extra bed . The rooms were really dirty , there were a lot of string of hair on the ground . Like if they did not swipe the room for a month . We had cockrouches in our bathroom and a lot of mult . Also the shower was cold . The fridge did not work at all . The only nice thing was the pool with the bar inside . We were glas we ' ve only booked for one night . Never going back to this place again , no one should .",531121159
"We Booked 4 rooms , 2 with extra beds for our family . The pool whilst large had many broken , sharp tiles and the ph levels were obviously well off as many eye and skin irritations . The rooms whilst spacious were poorly equipped and bathrooms in a very poor state . Air cons worked quite well . Tom cats everywhere which urinated on 1 of our doors leaving an aroma which could not be removed and infiltrated the room . Breakfast was adequate but not great . Worst feature was the shocking bed bug bites our 9 year old received . He was covered in them and his holiday quite spoilt . This is a low price hotel and we didn ’ t expect a lot but this issue was inexcusable .",530082607
"I am still currently ill from visiting Bali 6 months ago and I feel like this place has a lot to do with it . Our room had two single beds pushed together . Breakfast was terrible as bees were everywhere . Over 4 cats that will literally walk into your room but all were very lovely . Two male staff members were so lovely - they added us on Facebook at the end of our trip but upon going through their photos they go though guests rooms and take funny pictures with their items - alcohol , sunglasses . I found this very unprofessional . Bathroom was clogged and sewage came up the shower drain . Was told this would be fixed - it took the whole day and stunk of poo . The next day the same thing happened . Went down to reception and got placed in a new room - no problems with clogging in this",493740830
"recently stayed at Bakung Beach Resort , Do not give them your bank account details they access your account without your knowledge charge a extra day plus $ 10 not sure what that was for and refuse to give back the money ) is no way I would recommend anyone to stay here it ' s true what they say you get what you pay for but you certainly don ' t expect this , there is no jug or coffee facilities , would not stay there with children , The kids pool has tiles falling off it my daughter picked out tiles and would ' ve filled half a will Barra , There is a swim bar but however it ' s not open , The surrounds around the pool is dangerous , I watched a woman fall over poor furniture and split her head open got wedged between the steps going into the breakfast room and the pool surrounds",487680012
"last holiday to bali we stayed at two hotels , , , one at the upper end in price . it was great . we enjoyed it very much . all that you really pay for was given to us . . we have stayed at bakungs a few times over the years and love this hidden gem of a hotel . i have made over 60 trips to bali since the 1960 s and seen it all . the people at bakungs are the best and so is this hotel . we always come back . ive taken my kids there when they were young and they had a ball . it is a budget hotel but in my view you get what you pay for but bakungs offers more . . my wife and i will be back there in july 17 and i cant wait to see all those happy faces again . for the critics i say get a life ! ! !",487192308
Rooms was average but for the price what u expect staff nice Pool was green and got rash but if its working normal its fine pool bar is ok Sum rooms are renovated now so thry would be alright I will find out in june what new rooms are like staff are freindly,475201985
"I stayed for 5 Days 4 Nights during the Christmas . Its a budgeted resort with swimming pool , within walking distance from Kuta beach and Lippo mall . Housekeeping team is good always quick and clean for cleaning our room . The breakfast is not that great we only had for one time and choose for get best to get something on the street or in the mall by walk . I think it is old properties so you can imagine . Over all , good value for money , location is great",450591603
"Great a / c huge beds , clean , quiet , TV with satellite , pool swim up bar and includes breakfast , just 100m to Lippomall . Lots of surfers stay here as it ' s very close to the boats that go out to Kuta Reef . We have stayed a number of times generally for a month at a time . The price is great for long stays . I access most places by walking along the beach path only 10 minutes walk to Kuta for sunset drinks at the beach bars .",440771094
"I stayed , here , for 3 nights ; and , loved the location ( close to airport ) , ambiance , and , newer features in my room ! I discovered this small family - style Balinese hotel , while roaming the streets in the Kuta area . Amidst larger construction ; and , behind the "" Lippo "" Mall ; this hotel was a jewel in the rough ! ! The hotel has a lovely pool , gardens , and , interesting Temple ' s ( for the staff ) . My room has 2 single beds , ( very comfortable ) , a balcony with 2 chairs and a table and drying rack for laundry / wet suits . The tile floors were spotless , and the whole room seems to have been recently renovated . My only dislike was the shower in the nice sized bathroom . Their was no shower curtain or shelf in the shower area ( for your soap and shampoo ) ; so , I had to place these items on",434515617
"This hotel is good for one ' s a budget , nice pool with a swim up bar , rooms have flat screen T . V and a bar fridge , close to Lippomall walking distance to Discovery mall and water bomb park and resturants",430439032
"We stayed in this hotel for 6 nights in October 2016 . Here are some of the pros and cons of our stay : Pros : Location - it is conveniently located in the same street as the Lippo mall which has a nice big supermarket with everything you need . It is also very close to the beach and 10 minute ' s walk to discovery mall . It is 5 minutes ' drive from the airport . Pool - it has a very nice , big pool with a pool bar which is very cool Outside - the outside area of the hotel ( outside the rooms ) has a tropical paradise feeling to it , lots of trees , green grass , flowers - it really is just beautiful Bed - we had a very comfortable big bed Aircon - our aircon worked well Neatness - the room was neat and tidy and cleaned every day Breakfast - breakfast was included in our stay and we",426871952
"Room not ready on arrival until after 6pm , found opened 1 / 2 empty bottles of water , no towels , stained linen . . . grey & holey , 1 / 2 sheet on bed 3 nights out of 8 . A / c broken froze at night , wouldn ' t give extra blankets or pillows . Hot water very unreliable , sometimes hot , mostly tepid . Broken tiles in shower resulted in cut foot . BYO pool towel , lots of tiles in the over chlorinated pool also broken . Breakfast very ordinary , always running out of cutlery , glasses , plates , food , condiments . Some of the restaurant staff were good , others not . Free WiFi can only sometimes be accessed in lobby restaurant & pool surrounds , never in room areas . Found office staff not very helpful or nice . This is one place I will never return or recommend to anyone .",338089033
