comment_id,target,opinion,sentiment,confidence
184207132,rooms,spacious,POS,1.0
184207132,Hotel,spacious,POS,1.0
184207132,beds,comfy,POS,1.0
184207132,Hotel,central,POS,0.9999
184207132,service,fantastic,POS,1.0
184207132,staff,fantastic,POS,0.9971
184207132,staff,warm,POS,1.0
184207132,staff,welcoming,POS,0.9999
184207132,staff,helpful,POS,0.9968
176944786,room,cleaned,POS,1.0
171419976,resorts,impressive,POS,1.0
171419976,Staff,friendly,POS,1.0
171419976,rooms,basic,NEU,1.0
171419976,bed,comfortable,POS,1.0
150752275,PRICE,REASONABLE,POS,1.0
150752275,staff,kind,POS,1.0
150752275,entrance,grand,POS,1.0
150752275,rooms,comfortable,POS,0.9994
150752275,atmosphere,enjoying,POS,1.0
150752275,location,enjoying,POS,0.5011
148688286,hotels,nice,POS,1.0
130403625,place,old,NEG,0.9999
130403625,rooms,clean,POS,1.0
130403625,bathroom,clean,POS,0.996
130403625,towels,clean,POS,0.6368
130403625,pool,lovely,POS,0.9835
130403625,grounds,lovely,POS,0.9575
130403625,staff,lovely,POS,0.9999
130403625,staff,polite,POS,1.0
596478186,pool,big,POS,1.0
596478186,rooms,large,POS,1.0
581303283,rooms,clean,POS,1.0
581303283,rooms,simple,NEU,0.9885
581303283,pool,nice,POS,1.0
581303283,garden,beautiful,POS,1.0
549405211,hotel,bad,NEG,1.0
549405211,air,bad,NEG,0.8214
549405211,service,basic,NEU,0.9396
549405211,rooms,basic,NEU,1.0
549405211,bedding,hard,NEG,0.9997
549405211,bathroom,hard,NEG,0.9992
549405211,service,basic,NEU,0.9875
549405211,bathroom,basic,NEU,0.8496
549405211,hotel,dirty,NEG,0.9582
549405211,air,dirty,NEG,0.9994
549405211,air,loud,NEG,0.9999
544278109,Staffs,friendly,POS,1.0
544278109,Bedding,hard,NEG,0.8941
544278109,Towels,hard,NEG,0.9747
544278109,Towels,clean,POS,1.0
531121159,staff,unfriendly,NEG,1.0
531121159,rooms,dirty,NEG,1.0
530082607,pool,large,POS,0.5179
530082607,pool,broken,NEG,0.5054
530082607,tiles,sharp,POS,1.0
530082607,rooms,spacious,POS,0.4737
530082607,bathrooms,spacious,POS,0.3907
493740830,Breakfast,terrible,NEG,1.0
493740830,staff,lovely,POS,0.9831
493740830,Bathroom,unprofessional,NEG,0.9971
493740830,Bathroom,clogged,NEG,1.0
493740830,room,new,POS,0.6624
493740830,place,clogging,NEG,0.6317
493740830,Breakfast,clogging,NEG,0.9949
493740830,room,clogging,NEG,0.9845
487680012,pool,dangerous,NEG,0.9997
487680012,furniture,poor,NEG,1.0
487192308,hotel,great,POS,0.9998
487192308,view,great,POS,0.9725
487192308,hotel,enjoyed,POS,1.0
487192308,view,enjoyed,POS,0.9828
487192308,view,love,POS,0.991
487192308,hotel,budget,POS,1.0
475201985,Rooms,average,NEU,1.0
475201985,Pool,nice,POS,0.9771
475201985,Pool,green,POS,0.7214
475201985,rooms,renovated,POS,0.9985
450591603,location,great,POS,1.0
440771094,beds,huge,POS,1.0
440771094,beds,clean,POS,0.9998
440771094,beds,quiet,POS,0.9974
440771094,surfers,Lots,POS,1.0
440771094,price,great,POS,0.8613
434515617,location,loved,POS,1.0
434515617,pool,lovely,POS,1.0
434515617,gardens,lovely,POS,0.9998
434515617,suits,wet,NEG,0.8936
430439032,hotel,good,POS,1.0
430439032,pool,nice,POS,1.0
426871952,room,nice,POS,0.9677
426871952,Aircon,comfortable,POS,0.8821
426871952,aircon,comfortable,POS,0.5937
426871952,aircon,worked,POS,0.9438
426871952,room,worked,POS,0.5289
426871952,room,neat,POS,1.0
426871952,room,tidy,POS,1.0
426871952,room,cleaned,POS,1.0
338089033,towels,no,NEG,1.0
338089033,linen,stained,NEG,1.0
338089033,staff,holey,NEG,0.7366
338089033,staff,unreliable,NEG,0.7806
338089033,tiles,Broken,NEG,1.0
338089033,Breakfast,broken,NEG,0.9972
338089033,Breakfast,ordinary,NEU,1.0
338089033,staff,good,POS,0.6903
338089033,WiFi,Free,POS,0.5396
338089033,staff,nice,POS,0.5683
315473991,structure,traditional,NEU,1.0
315473991,grounds,nice,POS,1.0
315473991,rooms,basic,NEU,1.0
315473991,staff,Freindly,POS,0.9973
315473991,position,central,POS,1.0
315473991,towels,fresh,POS,1.0
315473991,beds,Comfy,POS,1.0
303035548,location,great,POS,1.0
303035548,Rooms,clean,POS,1.0
303035548,food,clean,POS,0.9999
303035548,Staff,fantastic,POS,1.0
303035548,garden,helpful,POS,0.9723
303035548,garden,Great,POS,1.0
260967838,rooms,simple,POS,1.0
260967838,Beds,ok,NEU,0.948
260967838,Beds,fine,NEU,1.0
260967838,Beds,clean,POS,0.9998
260967838,Breakfast,toast,POS,0.7905
260967838,People,friendly,POS,0.6556
260967838,Location,good,POS,0.9996
241044724,Rooms,ok,NEU,1.0
241044724,aircon,great,POS,1.0
241044724,pool,great,POS,1.0
240468031,Room,spacious,POS,1.0
240468031,wifi,excellent,POS,1.0
240468031,beds,excellent,POS,1.0
240468031,Staff,excellent,POS,1.0
240468031,Staff,happy,POS,1.0
240468031,Staff,fun,POS,1.0
233047764,drink,welcome,POS,1.0
233047764,Rooms,smile,POS,0.5065
233047764,Rooms,basic,NEU,1.0
233047764,Rooms,spacious,POS,0.9998
233047764,room,cleaned,POS,0.9997
233047764,restaraunt,cheap,POS,0.8236
233047764,food,cheap,POS,0.9474
233047764,food,fresh,POS,0.9998
233047764,stay,Loved,POS,1.0
225589608,location,perfect,POS,1.0
225589608,rooms,basic,NEU,1.0
225589608,breakfast,ok,NEU,1.0
225589608,pool,relaxing,POS,0.9721
216138052,hotel,cheap,POS,1.0
216138052,hotel,basic,NEU,1.0
216138052,rooms,large,POS,1.0
216138052,Breakfast,large,POS,0.9981
216138052,rooms,comfortable,POS,0.9996
216138052,Breakfast,comfortable,POS,0.9989
216138052,rooms,dated,NEG,1.0
216138052,Breakfast,dated,NEG,1.0
216138052,Breakfast,basic,NEU,1.0
215449835,Rooms,clean,POS,1.0
208646889,room,nice,POS,1.0
208646889,mattress,hard,NEG,1.0
208646889,staff,broken,NEG,0.5009
208646889,springs,broken,NEG,0.9924
206729556,rooms,rustic,POS,0.9609
206729556,rooms,serene,POS,0.9954
206729556,Pool,small,NEG,1.0
206729556,Pool,clean,POS,0.9999
206729556,restaurant,basic,NEU,1.0
206729556,rooms,clean,POS,1.0
198975217,Rooms,clean,POS,1.0
198975217,balcony,nice,POS,0.9445
198975217,gardens,maintained,NEU,0.9986
198975217,tiles,missing,NEG,0.8721
189571380,money,Value,POS,1.0
189571380,AC,good,POS,1.0
189571380,bed,large,POS,1.0
189571380,bed,Large,POS,0.9995
189571380,room,Large,POS,0.9981
189571380,room,spacious,POS,1.0
189571380,staff,Friendly,POS,1.0
189571380,garden,Large,POS,1.0
189571380,location,Good,POS,1.0
186794465,Staff,friendly,POS,1.0
186794465,room,old,NEG,1.0
186794465,room,outdated,NEG,1.0
186596097,hotel,Simple,NEU,1.0
186596097,location,good,POS,1.0
186596097,rooms,basic,NEU,1.0
186596097,Food,basic,NEU,1.0
186596097,Food,OK,NEU,1.0
183336044,culture,love,POS,0.9998
183336044,lifestyle,love,POS,0.9999
183336044,hotel,love,POS,0.9998
183336044,atmosphere,nice,POS,1.0
183336044,gardens,beautiful,POS,1.0
183336044,restaurant,nice,POS,0.984
183336044,room,excellent,POS,0.9998
183336044,pool,helpful,POS,0.9971
183336044,restaurant,helpful,POS,0.8913
183336044,staff,helpful,POS,0.7424
183336044,culture,love,POS,0.5312
183336044,lifestyle,love,POS,0.9964
183336044,hotel,love,POS,1.0
182172474,garden,nice,POS,1.0
182172474,wifi,free,POS,1.0
182172474,breakfast,basic,NEU,1.0
182172474,Location,basic,NEU,0.9852
182172474,Location,near,POS,0.9838
182172474,airport,near,POS,0.9546
181442748,price,outstanding,POS,0.9539
181442748,rooms,outstanding,POS,0.999
181442748,pool,clean,POS,0.9768
181442748,food,reasonably,POS,0.6812
181442748,priced,reasonably,POS,0.9999
172992949,beach,walk,POS,1.0
172992949,SuperMarket,Great,POS,1.0
166454674,price,pleasant,POS,0.5186
166454674,rooms,welcoming,POS,0.7309
166454674,rooms,clean,POS,0.999
166454674,breakfast,clean,POS,0.9066
166454674,rooms,basic,NEU,1.0
166454674,breakfast,basic,NEU,0.7512
166454674,rooms,comfortable,POS,0.999
166454674,breakfast,comfortable,POS,0.9798
166454674,price,comfortable,POS,0.5137
166454674,breakfast,good,POS,0.6676
165137046,pool,close,POS,1.0
165137046,amenities,close,POS,0.9999
165137046,bathroom,clean,POS,1.0
165137046,bathroom,neat,POS,1.0
165137046,bathroom,tidy,POS,0.9999
165137046,Pools,good,POS,0.9393
158568348,stay,fabulous,POS,1.0
158568348,location,best,POS,1.0
158568348,beach,close,POS,0.9502
158568348,Restaurant,Great,POS,1.0
158568348,meals,fantastic,POS,1.0
158568348,facilities,good,POS,0.9997
158568348,linen,clean,POS,1.0
158568348,pool,Great,POS,0.6768
158568348,pool,relaxing,POS,0.9193
158568348,staff,attentive,POS,1.0
158568348,staff,obliging,POS,0.9996
158568348,stay,enjoyable,POS,1.0
146055449,staff,pleasant,POS,1.0
146055449,pool,lovely,POS,0.9999
146055449,everything,close,POS,0.9997
129275190,time,nice,POS,0.9964
129275190,beds,clean,POS,1.0
129275190,tiles,broken,NEG,1.0
128029559,Bed,Dirty,NEG,0.786
128029559,towels,smelly,NEG,0.9704
128029559,Bed,bugs,NEG,1.0
128029559,towels,gray,NEG,1.0
128029559,towels,holes,NEG,1.0
127344013,room,dirty,NEG,1.0
127344013,roof,leaked,NEG,0.9855
127344013,hotel,clean,POS,1.0
127344013,health,Good,POS,1.0
118840411,Staff,polite,POS,1.0
118485329,experience,Worst,NEG,1.0
118485329,room,dirty,NEG,1.0
118485329,room,old,NEG,1.0
69159607,service,poor,NEG,1.0
69159607,staff,rude,NEG,1.0
69159607,staff,unfriendly,NEG,1.0
54976396,staying,careful,NEG,1.0
50018524,rooms,clean,POS,1.0
50018524,staff,friendly,POS,1.0
50018524,breakfast,adequate,POS,1.0
50018524,Location,quiet,POS,0.9999
50018524,beach,close,POS,0.9997
50018524,cafes,close,POS,0.9988
50018524,shops,close,POS,0.6136
50018524,Towels,ok,POS,0.2826
43514855,room,clean,POS,0.5557
43514855,aircon,worked,POS,0.9063
43514855,aircon,fine,NEU,0.6321
43514855,bathroom,clean,POS,1.0
43514855,meals,cheap,POS,0.9852
43514855,hotel,love,POS,0.557
43514855,location,love,POS,1.0
693014668,staff,friendly,POS,1.0
693014668,rooms,quiet,POS,0.6805
693014668,Rooms,noisy,NEG,1.0
666128702,Location,great,POS,1.0
666128702,tiles,broken,NEG,1.0
624327518,rooms,basic,NEU,1.0
624327518,Bed,hard,NEG,0.9999
624327518,Staff,wonderful,POS,0.9986
624327518,people,beautiful,POS,0.9983
624327518,Breakfast,good,POS,0.9974
624327518,price,good,POS,1.0
624327518,location,good,POS,0.9997
621524189,hotel,cheap,POS,0.7123
621524189,location,great,POS,1.0
621524189,room,old,NEG,0.9747
581289845,Staff,fantastic,POS,1.0
581289845,Breakfast,great,POS,1.0
581289845,Pool,nice,POS,0.9795
562200271,shoes,wet,NEG,1.0
562200271,room,nice,POS,1.0
551890835,attitude,poor,NEG,0.9999
544628325,staff,nice,POS,1.0
544628325,rooms,cleaned,POS,1.0
544628325,it,unhealthy,NEG,1.0
540355254,tea,No,NEG,1.0
540355254,coffee,No,NEG,0.9997
540355254,Breakfast,average,NEU,1.0
527131040,rooms,cleaned,POS,1.0
527131040,staff,Great,POS,1.0
527131040,staff,helpful,POS,1.0
527131040,Shopping,helpful,POS,0.9098
527131040,staff,friendly,POS,1.0
527131040,Shopping,friendly,POS,0.5651
527131040,Shopping,Great,POS,0.994
527131040,Breakfast,basic,NEU,1.0
525038854,staff,lovely,POS,1.0
525038854,location,ideal,POS,1.0
525038854,breakfast,basic,NEU,1.0
525038854,breakfast,amazing,POS,1.0
525038854,location,clean,POS,0.9906
510343720,staff,rude,NEG,1.0
509702276,it,basic,NEU,1.0
509702276,room,renovated,POS,1.0
509702276,Pool,clean,POS,1.0
509326663,pool,Nice,POS,1.0
509326663,Rooms,ugly,NEG,1.0
509326663,toilets,ugly,NEG,1.0
501828042,rooms,OK,NEU,0.7599
501828042,room,OK,NEU,0.6339
501828042,rooms,ok,NEU,1.0
495611148,greenery,beautiful,POS,1.0
495611148,place,beautiful,POS,0.8396
495611148,place,quiet,POS,1.0
495611148,Personnel,quiet,POS,0.9795
495611148,Personnel,kind,POS,0.9984
495611148,price,honest,POS,1.0
495611148,beach,enjoy,POS,0.7654
495611148,place,enjoy,POS,0.8584
495611148,price,enjoy,POS,0.87
487800339,room,small,NEG,0.9881
487800339,bed,squeaky,NEG,1.0
484045580,aircon,small,NEG,1.0
469745566,Rooms,passable,POS,0.9999
469745566,pool,passable,POS,0.8962
469745566,position,cheerful,POS,0.9997
469745566,position,basic,NEU,1.0
469745566,beach,basic,NEU,0.9999
469745566,Rooms,basic,NEU,0.9998
469737928,hotel,cheap,POS,0.9998
469737928,bathroom,moldy,NEG,1.0
469737928,places,cheap,POS,1.0
468427364,food,good,POS,0.9999
468427364,room,smelling,NEG,0.9999
468427364,room,bad,NEG,1.0
468427364,staff,perfect,POS,1.0
449463370,airport,close,POS,0.9996
449463370,Rooms,clean,POS,1.0
440242532,hotel,worst,NEG,1.0
440242532,bathroom,mould,NEG,1.0
436490995,AC,old,NEG,1.0
436490995,breakfast,wholesome,POS,0.9996
436490995,breakfast,Advisable,POS,0.989
436490995,location,great,POS,1.0
421666154,staff,nice,POS,1.0
421666154,Room,clean,POS,1.0
400245105,Breakfast,minimum,NEU,0.9998
400245105,bedding,torn,NEG,0.965
400245105,Coffee,rats,NEG,1.0
400245105,tea,rats,NEG,1.0
399009358,fridge,cold,NEU,0.9553
399009358,staff,friendly,POS,1.0
399009358,staff,spacious,POS,1.0
378887527,rooms,big,POS,1.0
378887527,bed,comfortable,POS,0.9992
378887527,furniture,outdated,NEG,1.0
378887527,price,chlorine,NEG,0.7305
359207316,oasis,Lovely,POS,1.0
359207316,breakfast,Nice,POS,1.0
359207316,area,relaxing,POS,1.0
359207316,Rooms,simple,POS,0.9997
359207316,Rooms,clean,POS,0.9999
359207316,airco,good,POS,1.0
356693973,Linen,tired,NEG,1.0
356693973,Linen,grubby,NEG,0.9708
356693973,coffee,No,NEG,0.9917
356693973,Breakfast,poor,NEG,0.9999
356693973,Breakfast,uninteresting,NEG,0.7235
356693973,priced,low,POS,0.9742
326172495,location,great,POS,1.0
326172495,staff,friendly,POS,1.0
326172495,rooms,large,POS,1.0
326172495,Linen,old,NEG,0.9984
326172495,towels,old,NEG,0.9957
326172495,towels,cleaned,POS,1.0
326172495,breakfast,small,NEG,1.0
318779413,Breakfast,enjoyed,POS,1.0
318779413,Breakfast,included,POS,0.9998
318779413,staff,full,POS,0.6919
310898974,staff,ignored,NEG,0.9996
310898974,room,great,POS,1.0
310898974,room,great,POS,0.3949
310898974,breakfast,great,POS,0.9897
305795132,price,fair,POS,0.9873
305795132,grounds,beautiful,POS,1.0
305795132,atmosphere,relaxed,POS,1.0
305795132,atmosphere,peaceful,POS,1.0
305795132,place,Great,POS,1.0
298476491,room,Nice,POS,1.0
298476491,room,clean,POS,1.0
298476491,staff,friendly,POS,1.0
294579489,rooms,Clean,POS,1.0
294579489,rooms,comfortable,POS,1.0
294579489,staff,fantastic,POS,1.0
278503593,room,standard,NEU,1.0
278503593,service,excellent,POS,1.0
278503593,staff,polite,POS,1.0
277990684,Rooms,large,POS,0.935
277990684,Rooms,clean,POS,0.9997
277990684,meals,cheap,POS,0.9994
277990684,meals,tasty,POS,0.9995
277990684,range,limited,NEG,1.0
274323166,room,clean,POS,0.999
274323166,bathroom,clean,POS,0.9986
274323166,drinks,clean,POS,0.9985
274323166,location,clean,POS,0.9676
274323166,staff,friendly,POS,1.0
274323166,staff,helpful,POS,1.0
274323166,meals,Cheap,POS,1.0
274323166,drinks,Cheap,POS,0.577
274323166,location,central,POS,0.9858
268192369,shower,broken,NEG,1.0
268192369,tiles,cold,NEG,0.994
268192369,cutlery,dirty,NEG,1.0
264350300,Staff,friendly,POS,1.0
264350300,pool,nice,POS,1.0
264350300,location,liked,POS,1.0
264350300,beds,comfy,POS,1.0
251045762,hotel,old,NEG,1.0
251045762,room,dirty,NEG,1.0
251045762,Bathroom,dirty,NEG,1.0
251045762,Bathroom,smelled,NEG,1.0
251045762,Staff,pleasant,POS,1.0
251045762,location,Excellent,POS,1.0
228938603,rooms,unclean,NEG,1.0
228938603,staff,good,POS,0.9999
228938603,Pool,good,POS,1.0
222500356,Rooms,clean,POS,1.0
222500356,Staff,friendly,POS,1.0
222500356,wifi,Basic,NEU,0.5299
211469461,facilities,old,NEG,1.0
211469461,staff,old,NEG,0.9998
211469461,staff,nice,POS,1.0
211469461,staff,friendly,POS,1.0
205598735,room,great,POS,0.8548
205598735,bathroom,Big,POS,1.0
205598735,balcony,cute,POS,0.5804
205598735,Breakfast,good,POS,1.0
205598735,Breakfast,different,POS,0.73
201973091,doors,thin,NEG,1.0
201973091,walls,thin,NEG,0.9999
201973091,bathroom,terrible,NEG,1.0
183584869,Bed,old,NEG,0.9999
183584869,sheets,small,NEG,0.7702
183584869,blankets,old,NEG,0.9999
183584869,Bathroom,scratchy,NEG,0.7721
183584869,Bathroom,dirty,NEG,0.9999
183584869,Bathroom,grime,NEG,0.9508
183584869,Room,nice,POS,0.8925
183584869,gardens,lovely,POS,1.0
183135102,breakfast,cheap,POS,0.9923
183135102,breakfast,cheap,POS,0.9672
183135102,breakfast,perfect,POS,1.0
183135102,breakfast,quiet,POS,0.6888
183135102,breakfast,quiet,POS,0.7722
181321664,room,comfort,POS,1.0
181321664,breakfast,delicious,POS,1.0
181321664,breakfast,com,POS,0.9518
179872006,room,spacious,POS,1.0
179872006,breakfast,basic,NEU,1.0
179872006,pool,basic,NEU,0.9845
179872006,pool,nice,POS,0.9988
179872006,staff,friendly,POS,0.9994
179872006,staff,polite,POS,0.9697
179872006,aircon,basic,NEU,0.924
179872006,breakfast,basic,NEU,1.0
179872006,room,cheap,POS,0.937
178230231,activities,close,POS,0.9985
178230231,room,speedy,POS,1.0
178230231,room,clean,POS,0.9998
178230231,bathroom,clean,POS,1.0
178230231,room,spacious,POS,0.9997
178230231,bathroom,spacious,POS,0.9998
178230231,Breakfast,adequate,POS,0.9788
178230231,activities,Lots,POS,1.0
176982732,room,basic,NEU,1.0
176982732,room,average,NEU,1.0
176982732,linen,average,NEU,0.9761
176982732,linen,gross,NEG,0.9989
176982732,Breakfast,gross,NEG,0.9993
176982732,staff,disgusting,NEG,0.9998
176982732,staff,nice,POS,1.0
166118244,bar,excellent,POS,1.0
166118244,restaurant,excellent,POS,1.0
166118244,pool,excellent,POS,1.0
165654112,hotel,fantastic,POS,1.0
165654112,value,great,POS,1.0
165654112,staff,friendly,POS,1.0
165654112,rooms,clean,POS,1.0
165654112,holiday,affordable,POS,0.9999
161845077,wifi,free,POS,1.0
161845077,wifi,fantastic,POS,0.9991
161845077,places,best,POS,0.6728
151541801,facade,great,POS,0.9999
151541801,linens,great,POS,0.7557
151541801,bathrooms,great,POS,0.9995
151541801,rooms,ok,NEU,0.9994
151541801,breakfast,free,POS,1.0
151541801,breakfast,good,POS,0.9999
151541801,pool,inviting,POS,0.9997
151347492,room,good,POS,1.0
151347492,room,clean,POS,1.0
151347492,Breakfast,OK,NEU,1.0
151347492,building,Old,NEU,1.0
136254996,staff,nice,POS,0.9999
136254996,location,nice,POS,1.0
136254996,staff,helpful,POS,0.9986
136254996,location,helpful,POS,0.9568
136254996,value,Great,POS,1.0
124128519,hotel,worst,NEG,0.9321
124128519,hotel,worst,NEG,0.9998
124128519,service,no,NEG,0.4445
124128519,food,bad,NEG,0.9999
84019555,bedrooms,standard,NEU,1.0
84019555,staff,standard,NEU,0.5259
84019555,bed,bugs,NEG,1.0
84019555,staff,friendly,POS,1.0
53615613,room,love,POS,0.7452
53615613,room,smelled,NEG,1.0
53615613,price,low,POS,1.0
35996426,ariconditioner,leaking,NEG,0.9999
35996426,ariconditioner,smell,NEG,0.892
30701612,place,smelly,NEG,1.0
712505599,Room,clean,POS,1.0
712505599,pool,clean,POS,0.9987
712505599,pool,clean,POS,0.9979
712505599,pool,lovely,POS,0.9998
712505599,Room,attractive,POS,0.9464
712505599,pool,attractive,POS,1.0
706151171,price,fantastic,POS,1.0
706151171,location,fantastic,POS,1.0
684471197,hotel,Cheapish,POS,1.0
684471197,location,great,POS,1.0
