comment_id,target,opinion,sentiment,confidence
116001939,hotel,beautiful,POS,0.9999
116001939,gardens,amazing,POS,1.0
116001939,architecture,beautiful,POS,0.9729
116001939,pool,great,POS,1.0
116001939,rooms,basic,NEU,1.0
116001939,beds,Comfy,POS,1.0
116001939,shower,good,POS,1.0
116001939,bathroom,small,NEG,0.8345
116001939,walls,thin,NEG,0.9998
116001939,hotel,friendly,POS,0.969
116001939,Staff,friendly,POS,1.0
116001939,hotel,helpful,POS,0.9959
116001939,Staff,helpful,POS,1.0
92852386,staff,fantastic,POS,0.9979
92852386,staff,happy,POS,0.9405
92852386,staff,friendly,POS,0.965
92852386,rooms,friendly,POS,0.6941
92852386,staff,helpful,POS,0.995
92852386,rooms,cleaned,POS,0.9999
92852386,room,basic,NEU,1.0
92852386,balcony,nice,POS,0.9478
92852386,garden,beautiful,POS,0.9993
92852386,breakfast,pritty,POS,0.7918
92852386,breakfast,basic,NEU,1.0
74857121,situated,ideally,POS,0.9999
74857121,bathroom,clean,POS,0.9963
29162261,food,basic,NEU,0.785
29162261,pool,lovely,POS,0.9989
29162261,breakfast,basic,NEU,1.0
29162261,pool,good,POS,0.5457
29162261,food,good,POS,0.9945
493882930,place,horrible,NEG,0.9998
493882930,bathroom,Dirty,NEG,1.0
493882930,breakfast,rubbish,NEG,0.9986
493882930,rooms,basic,NEU,1.0
492638943,proximity,close,POS,0.9985
492638943,bathroom,clogged,NEG,1.0
492638943,staff,friendly,POS,1.0
492638943,Breakfast,decent,POS,0.9993
492638943,place,decent,POS,0.5403
457745719,everything,love,POS,1.0
457745719,room,big,POS,1.0
324315173,view,westerly,POS,0.5655
324315173,room,clean,POS,1.0
324315173,room,comfortable,POS,1.0
324315173,room,tidy,POS,1.0
324315173,breakfasts,lovely,POS,0.8653
324315173,breakfasts,enjoyed,POS,0.9754
324315173,pool,enjoyed,POS,0.9617
324315173,location,excellent,POS,1.0
324315173,breakfasts,close,POS,0.9811
324315173,pool,close,POS,0.9727
324315173,location,close,POS,0.909
323343135,hotel,fine,POS,1.0
323343135,hotel,good,POS,0.9999
323343135,people,pleasant,POS,1.0
323343135,food,good,POS,1.0
323343135,hotel,central,POS,0.9888
323343135,shops,central,POS,0.999
323343135,restaurants,central,POS,0.9965
298999201,Rooms,clean,POS,1.0
298999201,grounds,neat,POS,1.0
298999201,grounds,tidy,POS,1.0
298999201,staff,friendly,POS,1.0
298999201,food,good,POS,1.0
298999201,price,good,POS,1.0
298999201,location,good,POS,1.0
250458639,location,great,POS,0.9999
250458639,Rooms,spacious,POS,1.0
250458639,bed,bugs,NEG,0.9997
250458639,Towels,old,NEG,1.0
250458639,Towels,clean,POS,0.9618
250458639,prices,reasonable,POS,0.6227
250458639,Breakfast,reasonable,POS,0.9903
250458639,Staff,fantastic,POS,1.0
247485586,Rooms,comfortable,POS,1.0
247485586,pool,Excellent,POS,1.0
247485586,staff,friendly,POS,1.0
247485586,food,Great,POS,1.0
247485586,price,great,POS,1.0
237192799,floor,filthy,NEG,0.9937
237192799,floor,sandy,POS,0.4168
237192799,wardrobes,gross,NEG,0.9247
237192799,lighting,appalling,POS,0.9842
237192799,room,dark,NEG,0.5925
214747320,hotel,cheap,POS,1.0
214747320,location,good,POS,1.0
214747320,rooms,reasonable,POS,0.9999
214747320,pool,small,NEG,0.9843
214747320,breakfast,limited,NEG,1.0
214747320,staff,great,POS,1.0
214747320,staff,helpfull,POS,1.0
207448181,hotel,amazing,POS,1.0
207448181,Location,great,POS,1.0
207448181,Pool,fantastic,POS,0.9949
207448181,Rooms,clean,POS,1.0
207448181,Rooms,modern,POS,0.9882
207448181,wifi,Free,POS,1.0
207448181,Breakfast,ok,NEU,1.0
201968109,hotel,Nice,POS,1.0
201968109,hotel,clean,POS,1.0
201968109,hotel,cheap,POS,1.0
201968109,room,big,POS,1.0
201968109,showers,hot,POS,1.0
186211023,staff,smiling,POS,1.0
186211023,staff,friendly,POS,1.0
186211023,establishment,fairly,POS,0.6274
184207132,rooms,large,POS,1.0
184207132,rooms,clean,POS,1.0
184207132,rooms,spacious,POS,1.0
184207132,beds,comfy,POS,0.9995
184207132,Hotel,central,POS,0.9999
184207132,airport,close,POS,0.7016
184207132,staff,warm,POS,1.0
184207132,staff,welcoming,POS,0.9981
184207132,staff,helpful,POS,0.9997
176944786,breakfast,friendly,POS,0.9978
176944786,toast,friendly,POS,0.9369
176944786,rice,friendly,POS,0.9999
176944786,noodles,friendly,POS,0.9996
176944786,juice,friendly,POS,0.9997
176944786,breakfast,nice,POS,0.9972
176944786,toast,nice,POS,0.9016
176944786,rice,nice,POS,1.0
176944786,noodles,nice,POS,0.9995
176944786,juice,nice,POS,0.9998
176944786,room,cleaned,POS,1.0
176944786,room,good,POS,0.9085
171419976,resorts,impressive,POS,1.0
171419976,walk,short,NEU,0.8483
171419976,Staff,friendly,POS,1.0
171419976,rooms,basic,NEU,1.0
171419976,bed,comfortable,POS,1.0
171419976,pool,nice,POS,0.9797
171419976,budget,great,POS,1.0
171419976,value,great,POS,1.0
150752275,PRICE,REASONABLE,POS,1.0
150752275,staff,attentive,POS,0.9999
150752275,staff,kind,POS,1.0
150752275,rooms,comfortable,POS,0.9999
150752275,atmosphere,pretentious,POS,0.9986
148688286,hotels,nice,POS,0.5992
148688286,lady,unfriendly,NEG,0.9958
148688286,rooms,adjacent,POS,1.0
148688286,rooms,different,NEG,0.8507
130403625,place,Ok,POS,0.9964
130403625,place,old,NEG,0.9343
130403625,place,cheap,POS,0.9988
130403625,rooms,clean,POS,1.0
130403625,bathroom,clean,POS,0.9955
130403625,towels,ok,NEU,0.9937
130403625,towels,clean,POS,0.9987
130403625,grounds,lovely,POS,0.9264
130403625,staff,polite,POS,0.9999
130403625,coffee,no,NEG,1.0
596478186,pool,big,POS,1.0
596478186,rooms,large,POS,0.9998
596478186,everything,close,POS,0.9996
596478186,markets,close,POS,0.9939
596478186,beach,close,POS,0.7574
581303283,rooms,clean,POS,1.0
581303283,garden,beautiful,POS,1.0
549405211,hotel,bad,NEG,1.0
549405211,service,shocking,NEG,0.9988
549405211,rooms,basic,NEU,1.0
549405211,bedding,basic,NEU,1.0
549405211,bedding,hard,NEG,0.9963
549405211,bathroom,hard,NEG,0.9956
549405211,air,dirty,NEG,0.9995
549405211,air,loud,NEG,0.9999
549405211,breakfast,average,NEU,1.0
544278109,premises,bad,NEG,0.9173
544278109,Staffs,friendly,POS,1.0
544278109,Bedding,hard,NEG,0.9925
544278109,Towels,clean,POS,1.0
531121159,bed,normal,NEU,1.0
531121159,staff,unfriendly,NEG,1.0
531121159,rooms,dirty,NEG,1.0
531121159,shower,mult,NEG,0.9997
531121159,shower,cold,NEG,0.9967
530082607,pool,large,POS,0.9938
530082607,tiles,sharp,POS,1.0
530082607,rooms,spacious,POS,1.0
530082607,feature,Worst,NEG,0.9444
530082607,price,low,POS,1.0
493740830,Breakfast,terrible,NEG,1.0
493740830,Bathroom,clogged,NEG,1.0
487680012,pool,dangerous,NEG,1.0
487680012,furniture,poor,NEG,1.0
487192308,critics,enjoyed,POS,0.8736
487192308,critics,love,POS,0.9541
487192308,hotel,budget,POS,0.7599
475201985,Rooms,average,NEU,1.0
475201985,Pool,nice,POS,0.9926
475201985,Pool,green,POS,0.9636
475201985,rooms,renovated,POS,0.9059
475201985,rooms,like,POS,0.8713
475201985,staff,freindly,POS,0.9717
450591603,Housekeeping,quick,POS,0.9541
450591603,Housekeeping,clean,POS,1.0
450591603,location,great,POS,1.0
440771094,beds,huge,POS,1.0
440771094,beds,clean,POS,1.0
440771094,beds,quiet,POS,1.0
440771094,boats,close,POS,0.9983
440771094,price,great,POS,0.9997
434515617,location,loved,POS,0.9999
434515617,airport,close,POS,0.8466
434515617,pool,lovely,POS,1.0
434515617,gardens,lovely,POS,0.8902
434515617,suits,wet,NEG,0.9683
434515617,floors,spotless,POS,0.6072
434515617,bathroom,nice,POS,0.5773
434515617,shower,no,NEG,0.9099
430439032,hotel,good,POS,1.0
430439032,pool,nice,POS,1.0
430439032,resturants,close,POS,0.9923
426871952,pool,big,POS,0.9999
426871952,grass,green,POS,0.9994
426871952,Bed,beautiful,POS,1.0
426871952,Aircon,comfortable,POS,0.8686
426871952,aircon,Neatness,POS,0.9997
426871952,room,neat,POS,1.0
426871952,room,tidy,POS,1.0
426871952,room,cleaned,POS,1.0
338089033,towels,no,NEG,1.0
338089033,linen,stained,NEG,1.0
338089033,tiles,Broken,NEG,1.0
338089033,pool,chlorinated,NEG,0.9935
338089033,pool,broken,NEG,0.9265
338089033,Breakfast,broken,NEG,0.9962
338089033,Breakfast,ordinary,NEU,1.0
338089033,staff,good,POS,0.6921
315473991,structure,traditional,NEU,0.9999
315473991,grounds,nice,POS,1.0
315473991,pool,nice,POS,0.9964
315473991,rooms,basic,NEU,1.0
315473991,position,close,POS,0.6096
315473991,airport,Close,POS,0.5618
315473991,pool,large,POS,0.9989
315473991,towels,scarce,NEG,0.9269
315473991,beds,Comfy,POS,1.0
303035548,location,great,POS,1.0
303035548,walk,short,NEU,1.0
303035548,Rooms,clean,POS,1.0
303035548,Staff,fantastic,POS,1.0
303035548,Staff,helpful,POS,0.9928
303035548,garden,Great,POS,0.9745
260967838,rooms,simple,POS,1.0
260967838,bathroom,ok,NEU,0.9291
260967838,Beds,fine,POS,0.9998
260967838,Beds,clean,POS,0.9999
260967838,Breakfast,toast,POS,0.5699
260967838,People,friendly,POS,0.972
260967838,Location,helpful,POS,0.8783
260967838,Location,good,POS,0.9997
260967838,waves,nice,POS,0.7461
241044724,Rooms,ok,NEU,1.0
241044724,aircon,great,POS,0.9998
241044724,works,great,POS,0.9999
241044724,pool,great,POS,1.0
241044724,pool,big,POS,0.9699
241044724,staff,friendly,POS,0.9998
240468031,Room,spacious,POS,1.0
240468031,wifi,excellent,POS,1.0
240468031,Staff,excellent,POS,1.0
233047764,drink,welcome,POS,0.9999
233047764,Rooms,basic,NEU,0.9999
233047764,Rooms,spacious,POS,0.9998
233047764,con,fridge,POS,0.5152
233047764,room,cleaned,POS,0.9978
233047764,pool,beautifull,POS,0.6299
233047764,gardens,beautifull,POS,0.8375
233047764,restaraunt,cheap,POS,0.7731
233047764,food,cheap,POS,0.8856
233047764,food,fresh,POS,0.9993
233047764,beach,homemade,POS,0.9931
233047764,beach,best,POS,0.7526
233047764,strip,noisy,NEG,0.9275
233047764,stay,Loved,POS,0.5793
225589608,location,perfect,POS,1.0
225589608,rooms,basic,NEU,1.0
225589608,balcony,nice,POS,0.9999
225589608,breakfast,ok,NEU,1.0
225589608,food,heated,POS,0.9963
225589608,food,hot,POS,0.9631
225589608,pool,relaxing,POS,0.9981
225589608,gardens,lush,POS,0.9699
216138052,hotel,cheap,POS,1.0
216138052,hotel,basic,NEU,1.0
216138052,rooms,large,POS,1.0
216138052,rooms,comfortable,POS,1.0
216138052,rooms,dated,NEG,1.0
216138052,Breakfast,basic,NEU,1.0
216138052,coffee,basic,NEU,1.0
215449835,Rooms,clean,POS,1.0
215449835,brekky,rice,POS,0.9558
215449835,locations,best,POS,0.9999
208646889,hotel,nice,POS,0.5483
208646889,room,nice,POS,0.9994
208646889,showers,awful,NEG,0.9999
208646889,mattress,hard,NEG,0.9964
206729556,rooms,rustic,POS,0.9444
206729556,Money,value,POS,0.9998
206729556,stay,restful,POS,0.9986
206729556,Pool,small,NEG,1.0
206729556,Pool,clean,POS,0.9995
206729556,restaurant,Adjacent,POS,0.9989
206729556,restaurant,basic,NEU,0.9999
206729556,Hotel,clean,POS,0.5789
206729556,rooms,clean,POS,1.0
198975217,Rooms,clean,POS,1.0
198975217,ac,worked,POS,0.5564
198975217,ac,nice,POS,0.5418
198975217,balcony,nice,POS,0.9953
198975217,balcony,big,POS,1.0
198975217,gardens,maintained,POS,0.9595
198975217,walk,quick,POS,0.9982
198975217,edges,sharp,POS,0.7558
198975217,tiles,missing,NEG,1.0
198975217,room,more,NEG,0.9277
189571380,money,Value,POS,1.0
189571380,AC,good,POS,1.0
189571380,room,Large,POS,0.9968
189571380,room,spacious,POS,1.0
189571380,staff,Friendly,POS,1.0
189571380,garden,Large,POS,0.8234
189571380,location,Good,POS,1.0
186794465,Staff,friendly,POS,1.0
186794465,room,old,NEG,1.0
186794465,room,outdated,NEG,1.0
186794465,bed,bugs,NEG,1.0
186794465,room,noisy,NEG,1.0
186794465,food,good,POS,0.99
186794465,money,Save,POS,0.9413
186596097,hotel,Simple,NEU,0.5813
186596097,hotel,small,POS,1.0
186596097,location,good,POS,1.0
186596097,rooms,basic,NEU,1.0
186596097,bed,firm,POS,0.9509
186596097,beach,close,POS,0.9996
186596097,Food,basic,NEU,1.0
186596097,Food,OK,NEU,0.9999
183336044,atmosphere,nice,POS,1.0
183336044,gardens,beautiful,POS,1.0
183336044,pool,beautiful,POS,0.982
183336044,restaurant,nice,POS,0.9999
183336044,room,excellent,POS,0.992
183336044,people,good,POS,0.989
182172474,garden,nice,POS,1.0
182172474,wifi,free,POS,1.0
182172474,breakfast,basic,NEU,1.0
182172474,airport,near,POS,0.9979
182172474,airport,less,NEG,0.9997
181442748,rooms,outstanding,POS,0.6687
181442748,room,clean,POS,0.9991
181442748,pool,large,POS,1.0
181442748,pool,clean,POS,1.0
181442748,priced,reasonably,POS,0.9999
172992949,walk,Short,NEU,1.0
172992949,SuperMarket,Great,POS,1.0
172992949,walk,Short,NEU,1.0
172992949,Airport,Close,POS,1.0
166454674,rooms,clean,POS,0.9998
166454674,rooms,basic,NEU,1.0
166454674,rooms,comfortable,POS,0.9693
166454674,breakfast,comfortable,POS,0.7096
166454674,breakfast,good,POS,0.9935
166454674,walk,short,NEU,0.9308
165137046,pool,close,POS,0.9999
165137046,amenities,close,POS,0.9994
165137046,bathroom,clean,POS,0.995
165137046,bathroom,neat,POS,1.0
165137046,bathroom,tidy,POS,0.9998
165137046,Pools,good,POS,0.9999
158568348,stay,fabulous,POS,1.0
158568348,location,best,POS,1.0
158568348,beach,close,POS,0.998
158568348,Restaurant,Great,POS,1.0
158568348,meals,fantastic,POS,1.0
158568348,priced,well,POS,0.9172
158568348,facilities,good,POS,0.9999
158568348,linen,clean,POS,0.9306
158568348,pool,Great,POS,0.5083
158568348,pool,relaxing,POS,0.6025
158568348,staff,attentive,POS,1.0
158568348,staff,obliging,POS,0.9949
146055449,staff,pleasant,POS,1.0
146055449,linen,clean,POS,1.0
146055449,pool,lovely,POS,0.9997
146055449,everything,close,POS,1.0
146055449,breakfast,fair,POS,1.0
129275190,bathroom,noisy,NEG,0.699
129275190,beds,clean,POS,1.0
129275190,tiles,broken,NEG,1.0
129275190,kids,loved,POS,0.8981
128029559,breakfast,disgusted,NEG,0.6685
128029559,Bed,Dirty,NEG,0.9323
128029559,price,ridiculous,POS,0.9994
128029559,Bed,bugs,NEG,1.0
128029559,towels,gray,NEG,1.0
128029559,experience,worst,NEG,0.9937
127344013,room,dirty,NEG,1.0
127344013,roof,leaked,NEG,1.0
127344013,hotel,clean,POS,0.9999
118840411,grounds,lovely,POS,0.9982
118840411,rooms,tired,NEG,0.997
118840411,Staff,polite,POS,1.0
118485329,experience,Worst,NEG,1.0
118485329,room,dirty,NEG,1.0
118485329,room,old,NEG,1.0
118485329,bathroom,bugs,NEG,1.0
118485329,bathroom,cockroaches,NEG,1.0
69159607,hotel,close,POS,1.0
69159607,service,poor,NEG,1.0
69159607,staff,rude,NEG,1.0
69159607,staff,unfriendly,NEG,1.0
69159607,taxis,busy,NEG,1.0
54976396,staying,careful,NEG,0.9566
54976396,airport,close,POS,0.9998
50018524,rooms,clean,POS,1.0
50018524,staff,friendly,POS,1.0
50018524,staff,Simple,POS,0.9974
50018524,Location,Simple,POS,0.8262
50018524,breakfast,adequate,POS,1.0
50018524,Location,quiet,POS,1.0
50018524,Location,close,POS,0.8357
50018524,beach,close,POS,0.9996
50018524,cafes,close,POS,0.9986
43514855,room,clean,POS,0.994
43514855,aircon,fine,POS,0.8542
43514855,bathroom,clean,POS,1.0
43514855,price,fantastic,POS,0.9967
43514855,meals,cheap,POS,1.0
43514855,location,love,POS,0.9982
693014668,location,good,POS,1.0
693014668,rooms,clean,POS,0.9998
693014668,staff,friendly,POS,1.0
693014668,breakfast,good,POS,0.7761
693014668,rooms,quiet,POS,0.9213
666128702,Location,great,POS,1.0
666128702,linen,filthy,NEG,0.9989
666128702,concrete,uneven,NEG,0.9983
624327518,rooms,basic,NEU,1.0
624327518,Bed,hard,NEG,0.9572
624327518,Staff,wonderful,POS,0.9998
624327518,people,beautiful,POS,0.9998
624327518,Breakfast,good,POS,1.0
624327518,food,yum,POS,0.5283
624327518,price,good,POS,1.0
624327518,location,good,POS,1.0
621524189,hotel,cheap,POS,0.7213
621524189,location,great,POS,1.0
621524189,room,old,NEG,0.7994
581289845,Staff,fantastic,POS,1.0
581289845,Breakfast,great,POS,1.0
562200271,shoes,wet,NEG,1.0
562200271,room,nice,POS,1.0
551890835,attitude,poor,NEG,1.0
544628325,staff,nice,POS,1.0
544628325,rooms,cleaned,POS,1.0
540355254,tea,No,NEG,1.0
540355254,basin,no,NEG,0.9991
540355254,Breakfast,average,NEU,1.0
527131040,setup,weird,NEG,0.9984
527131040,rooms,cleaned,POS,1.0
527131040,food,good,POS,0.9805
527131040,staff,Great,POS,1.0
527131040,staff,helpful,POS,1.0
527131040,staff,friendly,POS,1.0
527131040,location,Great,POS,1.0
527131040,Breakfast,basic,NEU,1.0
525038854,staff,lovely,POS,1.0
525038854,gardens,lovely,POS,0.8849
525038854,location,ideal,POS,0.8338
525038854,staff,hot,POS,0.8131
525038854,staff,cold,POS,0.9986
510343720,welcome,Great,POS,0.9121
510343720,staff,rude,NEG,1.0
510343720,money,stolen,NEG,0.7103
510343720,priced,high,POS,0.9409
509702276,it,basic,NEU,0.9973
509702276,it,clean,POS,0.6305
509702276,Pool,okay,NEU,1.0
509702276,Pool,clean,POS,1.0
509702276,Food,good,POS,0.9284
509702276,location,Good,POS,0.9111
509702276,location,close,POS,0.9764
509702276,beach,close,POS,0.9555
509702276,airport,close,POS,0.9681
509326663,pool,Nice,POS,1.0
509326663,hotel,terrible,NEG,0.9999
509326663,Rooms,ugly,NEG,1.0
509326663,Rooms,uncomfortable,NEG,1.0
509326663,toilets,ugly,NEG,1.0
509326663,toilets,uncomfortable,NEG,1.0
501828042,rooms,ready,POS,1.0
495611148,greenery,beautiful,POS,0.9989
495611148,Personnel,kind,POS,0.964
495611148,service,minimal,NEG,0.9995
495611148,beach,low,POS,0.5395
495611148,prices,low,POS,0.7326
495611148,price,honest,POS,1.0
487800339,room,small,NEG,1.0
487800339,bed,squeaky,NEG,0.9993
487800339,bed,uncomfortable,NEG,1.0
487800339,advertising,False,NEG,0.5719
484045580,pool,near,POS,0.9957
484045580,cigarettes,smell,NEG,0.9999
484045580,rooms,small,NEG,0.9936
484045580,aircon,small,NEG,0.7505
484045580,aircon,problem,NEG,0.9922
469745566,position,great,POS,1.0
469745566,Rooms,passable,POS,1.0
469745566,pool,great,POS,1.0
469737928,hotel,cheap,POS,1.0
469737928,bathroom,moldy,NEG,0.9976
469737928,tiles,broken,NEG,1.0
468427364,staff,nice,POS,1.0
468427364,food,good,POS,1.0
468427364,room,bad,NEG,0.9992
468427364,staff,perfect,POS,1.0
449463370,airport,close,POS,0.9962
449463370,Rooms,clean,POS,1.0
440242532,hotel,worst,NEG,1.0
440242532,pool,mould,NEG,1.0
440242532,bathroom,mould,NEG,1.0
436490995,AC,old,NEG,1.0
436490995,breakfast,wholesome,POS,1.0
436490995,location,great,POS,1.0
421666154,staff,nice,POS,1.0
421666154,Room,clean,POS,0.9993
400245105,Breakfast,minimum,NEG,1.0
400245105,food,Cold,NEG,0.6896
400245105,Coffee,Cold,NEG,0.5556
400245105,tea,Cold,NEG,0.6028
399009358,fridge,cold,POS,0.9999
399009358,staff,friendly,POS,1.0
399009358,staff,spacious,POS,1.0
378887527,location,close,POS,0.861
378887527,airport,close,POS,0.6562
378887527,rooms,big,POS,1.0
378887527,bed,comfortable,POS,1.0
378887527,furniture,outdated,NEG,0.9982
378887527,Breki,basic,NEU,0.9791
378887527,breakfast,good,POS,1.0
359207316,oasis,Lovely,POS,1.0
359207316,breakfast,Nice,POS,1.0
359207316,Rooms,simple,POS,0.9998
359207316,Rooms,clean,POS,0.9995
359207316,airco,good,POS,1.0
356693973,Linen,tired,NEG,1.0
356693973,Linen,grubby,NEG,0.9999
356693973,kettle,No,NEG,1.0
356693973,cups,No,NEG,1.0
356693973,coffee,No,NEG,0.9705
356693973,Shower,wet,NEG,0.9944
356693973,Breakfast,poor,NEG,0.9999
356693973,priced,low,POS,0.9999
326172495,location,great,POS,1.0
326172495,staff,friendly,POS,1.0
326172495,rooms,adequate,POS,0.9996
326172495,Linen,old,NEG,1.0
326172495,towels,old,NEG,0.9882
326172495,towels,cleaned,POS,1.0
326172495,breakfast,small,NEG,0.9999
326172495,breakfast,plentiful,POS,0.8073
318779413,Breakfast,enjoyed,POS,1.0
318779413,Breakfast,included,POS,1.0
310898974,staff,ignored,NEG,0.5311
310898974,reception,waiting,NEG,0.9999
310898974,room,great,POS,1.0
310898974,breakfast,great,POS,1.0
305795132,grounds,beautiful,POS,1.0
305795132,atmosphere,relaxed,POS,1.0
305795132,atmosphere,peaceful,POS,1.0
305795132,place,Great,POS,1.0
298476491,room,Nice,POS,0.9999
298476491,room,clean,POS,1.0
298476491,staff,friendly,POS,1.0
298476491,WiFi,ok,NEU,0.8152
298476491,pool,near,POS,0.981
298476491,pool,great,POS,0.9983
298476491,pool,deep,POS,0.9962
294579489,rooms,comfortable,POS,0.9999
294579489,staff,friendliness,POS,0.9948
294579489,staff,fantastic,POS,1.0
278503593,room,standard,NEU,1.0
278503593,service,excellent,POS,0.9997
278503593,couple,excellent,POS,0.981
278503593,staff,polite,POS,1.0
277990684,Rooms,large,POS,1.0
277990684,Rooms,clean,POS,0.9959
277990684,meals,cheap,POS,0.9999
277990684,meals,tasty,POS,0.9997
277990684,range,limited,NEG,1.0
274323166,bathroom,used,NEG,0.8795
274323166,Furniture,used,NEG,0.606
274323166,room,clean,POS,0.9782
274323166,Furniture,clean,POS,0.979
274323166,staff,friendly,POS,0.9999
274323166,staff,helpful,POS,0.9995
274323166,meals,Cheap,POS,0.9999
274323166,room,central,POS,0.5193
274323166,location,central,POS,0.9998
268192369,shower,broken,NEG,1.0
268192369,staff,clean,POS,0.8719
268192369,staff,room,POS,0.5565
264350300,Staff,friendly,POS,1.0
264350300,pool,nice,POS,1.0
264350300,location,liked,POS,1.0
264350300,beds,comfy,POS,1.0
251045762,hotel,old,NEG,1.0
251045762,room,small,NEG,0.9993
251045762,room,dirty,NEG,0.9985
251045762,Bathroom,dirty,NEG,0.7911
251045762,Bathroom,smelled,NEG,1.0
251045762,Staff,pleasant,POS,1.0
251045762,location,Excellent,POS,1.0
251045762,shopping,close,POS,0.9999
251045762,restaurants,close,POS,0.9994
228938603,rooms,unclean,NEG,1.0
228938603,Pool,good,POS,0.9998
222500356,Rooms,clean,POS,1.0
222500356,Staff,friendly,POS,1.0
222500356,wifi,Basic,NEU,0.877
222500356,price,good,POS,1.0
211469461,airport,close,POS,1.0
211469461,facilities,old,NEG,1.0
211469461,staff,nice,POS,1.0
211469461,staff,friendly,POS,1.0
211469461,price,cheap,POS,1.0
205598735,Reception,awkward,NEG,0.5794
205598735,room,great,POS,0.9872
205598735,bathroom,Big,POS,1.0
